STATION,NAME,DATE,AWND,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5
USC00211263,"CANBY, MN US",2004-03,,0,3,1,5,3,3,0.23,73,6655,0.64,3.3,36.6,46.9,26.2,,,,,
USC00211263,"CANBY, MN US",2004-04,,0,0,0,19,0,0,1.44,92,7174,1.75,0,47.7,63.1,32.3,,,,,
USC00211263,"CANBY, MN US",2004-05,,18,0,0,29,0,0,1.35,92,7486,4.72,0,55.5,67.5,43.6,,,,,
USC00211263,"CANBY, MN US",2004-06,,84,0,0,43,0,0,1.71,93,7576,4.45,0,64.2,75.2,53.1,,,,,
USC00211263,"CANBY, MN US",2004-07,,273,0,0,47,0,0,0.38,96,20,2.74,0,70.7,81.9,59.5,,,,,
USC00211263,"CANBY, MN US",2004-08,,354,0,0,38,0,0,2.97,91,89,4.15,0,65.4,76.8,54,,,,,
USC00211263,"CANBY, MN US",2004-09,,445,0,0,36,0,0,1.32,89,196,4.11,0,64.6,76.5,52.7,,,,,
USC00211263,"CANBY, MN US",2004-10,,447,0,0,23,0,0,1.49,79,653,3.15,0,50.3,61.3,39.3,,,,,
USC00211263,"CANBY, MN US",2004-11,,447,0,0,17,0,0,0.24,73,1466,0.5,0,37.9,48,27.8,,,,,
USC00211263,"CANBY, MN US",2004-12,,447,1,0,-9,1,0.5,0.07,54,2680,0.15,1.1,23.1,33.1,13.2,,,,,
USC00211263,"CANBY, MN US",2005-01,,0,30,2,-24,4,2,0.44,46,4243,1.08,5.5,13.1,23.3,2.8,,,,,
USC00211263,"CANBY, MN US",2005-02,,0,11,2,1,2,1.7,0.31,62,5326,0.54,3.7,26.3,36,16.6,,,,,
USC00211263,"CANBY, MN US",2005-03,,0,7,1,4,2,2,0.26,72,6360,0.65,3.4,31.7,42.9,20.5,,,,,
USC00211263,"CANBY, MN US",2005-04,,1,0,0,25,0,0,1.53,83,6784,2.75,0,50.9,63.2,38.5,,,,,
USC00211263,"CANBY, MN US",2005-05,,18,0,0,22,0,0,1.08,83,7051,3.54,0,56.9,68.2,45.6,,,,,
USC00211263,"CANBY, MN US",2005-06,,210,0,0,50,0,0,0.75,95,7060,4.05,0,71.1,81.7,60.5,,,,,
USC00211263,"CANBY, MN US",2005-07,,505,0,0,49,0,0,0.67,97,4,1.68,0,74.4,86.1,62.7,,,,,
USC00211263,"CANBY, MN US",2005-08,,700,0,0,45,0,0,0.82,94,27,2.25,0,70.5,83,58,,,,,
USC00211263,"CANBY, MN US",2005-09,,825,0,0,36,0,0,1.62,92,98,4.93,0,66.8,79.1,54.5,,,,,
USC00211263,"CANBY, MN US",2005-10,,841,0,0,26,0,0,1.29,86,587,2.15,0,49.7,61.3,38.1,,,,,
USC00211263,"CANBY, MN US",2005-11,,841,0,1,7,0,5,1.24,71,1477,3.14,5.5,35.3,44.6,26,,,,,
USC00211263,"CANBY, MN US",2005-12,,841,25,6,-7,7,5.5,0.66,50,2893,1.48,13,19.3,25.8,12.8,,,,,
USC00211263,"CANBY, MN US",2006-01,,0,26,1,7,6,2,0.11,48,4049,0.26,2.5,27.7,33.9,21.5,,,,,
USC00211263,"CANBY, MN US",2006-02,,0,3,1,-14,2,1.5,0.12,47,5312,0.19,2.1,18.4,28.3,8.5,,,,,
USC00211263,"CANBY, MN US",2006-03,,0,7,2,9,2,3,1.18,66,6342,1.68,5,30.8,38.9,22.7,,,,,
USC00211263,"CANBY, MN US",2006-04,,1,0,0,26,0,0,1.09,84,6776,3,0,50.1,61,39.2,,,,,
USC00211263,"CANBY, MN US",2006-05,,65,0,0,38,0,0,1.77,95,7015,3.01,0,59.3,69.6,49,,,,,
USC00211263,"CANBY, MN US",2006-06,,209,0,0,45,0,0,0.54,92,7047,1.87,0,68.7,79.7,57.8,,,,,
USC00211263,"CANBY, MN US",2006-07,,569,0,0,53,0,0,0.81,102,0,1.57,0,76.6,88.8,64.4,,,,,
USC00211263,"CANBY, MN US",2006-08,,765,0,0,49,0,0,2.54,101,13,4.41,0,70.9,81.6,60.2,,,,,
USC00211263,"CANBY, MN US",2006-09,,792,0,0,33,0,0,1.96,85,276,7.04,0,57.2,66.8,47.5,,,,,
USC00211263,"CANBY, MN US",2006-10,,799,0,0,21,0,0,0.14,85,882,0.3,0,45.2,57,33.3,,,,,
USC00211263,"CANBY, MN US",2006-11,,799,0,0,2,0,0,0.25,78,1791,0.25,0,34.7,46.3,23.1,,,,,
USC00211263,"CANBY, MN US",2006-12,,799,0,0,-5,0,0.5,0.16,61,2955,0.36,0.8,27.5,36.5,18.5,,,,,
USC00211263,"CANBY, MN US",2007-01,,0,5,2,-10,2,2,0.14,41,4338,0.19,3,18.6,27.1,10.2,,,,,
USC00211263,"CANBY, MN US",2007-02,,0,,5,-17,,9.8,0.83,51,5665,1.8,19.6,11.9,20.2,3.6,,,,,
USC00211263,"CANBY, MN US",2007-03,,0,12,3,-3,29,9,0.95,81,6454,3.2,17,37,48.2,25.8,,,,,
USC00211263,"CANBY, MN US",2007-04,,5,,3,12,,8,1.88,82,7136,4.48,11,41.7,51.8,31.6,,,,,
USC00211263,"CANBY, MN US",2007-05,,62,0,0,41,0,0,0.87,91,7264,1.91,0,62.5,73.9,51.1,,,,,
USC00211263,"CANBY, MN US",2007-06,,222,0,0,48,0,0,1.66,92,7293,3.32,0,69.4,80,58.7,,,,,
USC00211263,"CANBY, MN US",2007-07,,513,0,0,53,0,0,0.58,101,0,1.07,0,74.4,85.6,63.2,,,,,
USC00211263,"CANBY, MN US",2007-08,,655,0,0,48,0,0,1.52,92,34,3.73,0,68.5,78.6,58.4,,,,,
USC00211263,"CANBY, MN US",2007-09,,769,0,0,35,0,0,0.75,93,190,1.24,0,63.6,75.9,51.3,,,,,
USC00211263,"CANBY, MN US",2007-10,,778,0,0,28,0,0,1.55,88,592,4.63,0,52.3,62.7,42,,,,,
USC00211263,"CANBY, MN US",2007-11,,778,0,0,1,0,0,0.04,63,1472,0.04,0,34.1,44,24.2,,,,,
USC00211263,"CANBY, MN US",2007-12,,778,30,1,-6,5,4.5,0.51,40,2972,0.66,5.5,16.6,25,8.3,,,,,
USC00211263,"CANBY, MN US",2008-01,,0,31,0,-12,3,0.5,0.04,57,4588,0.06,1,12.9,22.6,3.1,,,,,
USC00211263,"CANBY, MN US",2008-02,,0,29,2,-22,4,1.5,0.05,49,6091,0.11,3.5,13.2,23.5,2.8,,,,,
USC00211263,"CANBY, MN US",2008-03,,0,18,4,-13,3,3,0.31,55,7273,1.3,10,26.9,36.3,17.4,,,,,
USC00211263,"CANBY, MN US",2008-04,,0,12,3,21,14,14,1.5,75,7994,3.19,31.5,41,51.1,30.8,,,,,
USC00211263,"CANBY, MN US",2008-05,,3,0,0,30,0,0,1.7,85,8334,3.5,0,54.1,65.1,43.2,,,,,
USC00211263,"CANBY, MN US",2008-06,,88,0,0,49,0,0,1.58,87,8375,3.7,0,66.5,76.7,56.2,,,,,
USC00211263,"CANBY, MN US",2008-07,,362,0,0,47,0,0,0.96,96,6,2.14,0,73.7,85.1,62.2,,,,,
USC00211263,"CANBY, MN US",2008-08,,559,0,0,48,0,0,0.72,91,9,1.53,0,71.2,82.4,60,,,,,
USC00211263,"CANBY, MN US",2008-09,,612,0,0,40,0,0,0.3,90,139,1.15,0,62.5,75.1,49.8,,,,,
USC00211263,"CANBY, MN US",2008-10,,612,1,1,26,2,2,1.84,74,673,4.37,2,47.8,58.6,36.9,,,,,
USC00211263,"CANBY, MN US",2008-11,,612,2,1,4,3,3,1.71,73,1629,1.94,3,33.1,41.6,24.6,,,,,
USC00211263,"CANBY, MN US",2008-12,,612,29,8,-16,20,5.5,0.39,46,3292,1.75,28.1,11.4,21.7,1,,,,,
USC00211263,"CANBY, MN US",2009-01,,0,,6,-23,,3,0.28,37,4921,1.02,12.3,8.7,19.8,-2.4,,,,,
USC00211263,"CANBY, MN US",2009-02,,0,,2,-12,,6.5,0.68,48,6266,0.99,11,16.9,27.4,6.4,,,,,
USC00211263,"CANBY, MN US",2009-03,,0,16,2,-10,15,2,1.23,67,7391,2.15,3.5,27.5,38,17.1,,,,,
USC00211263,"CANBY, MN US",2009-04,,0,,1,21,,2.3,0.18,90,8034,1,2.8,42.7,53.2,32.3,,,,,
USC00211263,"CANBY, MN US",2009-05,,21,0,0,33,0,0,0.28,97,8293,0.87,0,57.3,70.2,44.5,,,,,
USC00211263,"CANBY, MN US",2009-06,,141,0,0,42,0,0,0.75,92,8394,3.06,0,65.6,75.5,55.7,,,,,
USC00211263,"CANBY, MN US",2009-07,,250,0,0,50,0,0,0.97,87,15,2.54,0,68,78.3,57.7,,,,,
USC00211263,"CANBY, MN US",2009-08,,385,0,0,39,0,0,1.05,95,49,2.6,0,68.2,79.2,57.3,,,,,
USC00211263,"CANBY, MN US",2009-09,,447,0,0,36,0,0,0.93,88,134,1.83,0,64.2,75.9,52.6,,,,,
USC00211263,"CANBY, MN US",2009-10,,447,3,3,21,1,1,1.4,66,862,7.35,3,40.7,47.6,33.9,,,,,
USC00211263,"CANBY, MN US",2009-11,,447,0,0,20,0,0.3,0.02,67,1583,0.02,0.3,41,50.1,31.9,,,,,
USC00211263,"CANBY, MN US",2009-12,,447,29,10,-10,28,8,1.16,51,3175,3.03,33.5,13.6,21.5,5.8,,,,,
USC00211263,"CANBY, MN US",2010-01,,0,,4,-28,,7.5,0.42,38,4886,1.09,12,9.8,17.5,2.1,,,,,
USC00211263,"CANBY, MN US",2010-02,,0,,9,-9,,4.8,0.42,32,6354,1.35,21.3,12.6,21.1,4.1,,,,,
USC00211263,"CANBY, MN US",2010-03,,0,22,0,7,24,0,0.67,76,7288,1.25,0,34.9,42.1,27.6,,,,,
USC00211263,"CANBY, MN US",2010-04,,0,0,0,27,0,0,0.3,78,7683,0.97,0,51.8,64.5,39.2,,,,,
USC00211263,"CANBY, MN US",2010-05,,51,0,0,29,0,0,0.82,91,7953,2.48,0,57.3,68.3,46.4,,,,,
USC00211263,"CANBY, MN US",2010-06,,151,0,0,49,0,0,1.91,89,7982,5.89,0,67.5,77.1,57.8,,,,,
USC00211263,"CANBY, MN US",2010-07,,400,0,0,55,0,0,1.55,97,0,3.65,0,73,83.5,62.5,,,,,
USC00211263,"CANBY, MN US",2010-08,,684,0,0,52,0,0,1.12,93,4,3.44,0,74.4,85.4,63.5,,,,,
USC00211263,"CANBY, MN US",2010-09,,688,0,0,37,0,0,2.74,86,214,9.96,0,58.2,68.5,47.8,,,,,
USC00211263,"CANBY, MN US",2010-10,,697,0,0,26,0,0,0.81,88,596,1.05,0,52.6,64.4,40.7,,,,,
USC00211263,"CANBY, MN US",2010-11,,697,0,1,0,0,1,0.35,70,1559,0.56,1.3,32.9,42.7,23.1,,,,,
USC00211263,"CANBY, MN US",2010-12,,697,28,7,-8,18,5.3,0.68,39,3149,2.59,26,13.7,20.8,6.6,,,,,
USC00211263,"CANBY, MN US",2011-01,,0,30,6,-19,20,6,0.48,38,4915,2.06,24,8,17.1,-1.1,,,,,
USC00211263,"CANBY, MN US",2011-02,,0,26,6,-16,26,12,0.98,53,6220,2.17,29,16.4,25.4,7.5,,,,,
USC00211263,"CANBY, MN US",2011-03,,0,29,3,-9,21,4,1,52,7515,2.15,7,23.2,31.6,14.8,,,,,
USC00211263,"CANBY, MN US",2011-04,,0,1,0,27,1,0.5,0.48,73,8168,2.05,0.5,43.2,51.8,34.7,,,,,
USC00211263,"CANBY, MN US",2011-05,,9,,,30,,,0.85,87,8496,4.66,,54.7,64.7,44.7,,,,,
USC00211263,"CANBY, MN US",2011-06,,113,,,46,,,2.26,98,8559,4.44,,66.3,75.2,57.5,,,,,
USC00211263,"CANBY, MN US",2011-07,,472,,,55,,,2,97,0,5.74,,76.6,86.3,66.9,,,,,
USC00211263,"CANBY, MN US",2011-08,,664,,,52,,,0.11,95,0,0.51,,71.4,83,59.9,,,,,
USC00211263,"CANBY, MN US",2011-09,,726,,,32,,,0.16,94,206,0.31,,60.2,73.4,47,,,,,
USC00211263,"CANBY, MN US",2011-10,,752,,,23,,,0.25,86,618,0.78,,52.5,65.2,39.8,,,,,
USC00211263,"CANBY, MN US",2011-11,,752,4,1,1,5,4.5,0.26,64,1498,0.26,4.5,35.7,47,24.3,,,,,
USC00211263,"CANBY, MN US",2011-12,,752,1,0,-1,1,0.5,0.22,58,2668,0.23,0.5,27.3,36.4,18.2,,,,,
USC00211263,"CANBY, MN US",2012-01,,0,21,4,-13,3,1.5,0.16,61,3892,0.47,4.4,23.8,33.4,14.1,,,,,
USC00211263,"CANBY, MN US",2012-02,,0,5,3,-5,6,5.5,1.11,53,5045,1.41,7.5,25.3,35.6,14.9,,,,,
USC00211263,"CANBY, MN US",2012-03,,10,6,2,5,6,1.5,0.53,83,5698,1.46,2.5,44.3,55.6,32.9,,,,,
USC00211263,"CANBY, MN US",2012-04,,12,,,21,,,1.2,79,6182,3.45,,48.9,60.2,37.6,,,,,
USC00211263,"CANBY, MN US",2012-05,,65,,,40,,,1.63,93,6342,5.57,,61.6,72.2,50.9,,,,,
USC00211263,"CANBY, MN US",2012-06,,251,,,44,,,1.1,90,6370,2.59,,70.2,81.6,58.9,,,,,
USC00211263,"CANBY, MN US",2012-07,,637,,,61,,,0.07,102,0,0.11,,78.3,89.6,67.1,,,,,
USC00211263,"CANBY, MN US",2012-08,,796,,,46,,,0.82,102,32,1.68,,69.1,82.6,55.6,,,,,
USC00211263,"CANBY, MN US",2012-09,,822,0,0,30,0,0,0.19,95,247,0.46,0,58.7,75.9,41.5,,,,,
USC00211263,"CANBY, MN US",2012-10,,825,2,1,22,3,3,1.3,85,861,2.41,3,45.3,55.8,34.7,,,,,
USC00211263,"CANBY, MN US",2012-11,,825,0,0,7,0,0,0.28,67,1780,0.42,0,34.4,44.5,24.2,,,,,
USC00211263,"CANBY, MN US",2012-12,,825,24,5,-8,16,7,0.84,60,3191,2.39,25,19.5,28.9,10.1,,,,,
USC00211263,"CANBY, MN US",2013-01,,0,31,3,-11,16,1,0.24,41,4739,0.43,3,15.1,24.9,5.2,,,,,
USC00211263,"CANBY, MN US",2013-02,,0,27,6,-15,13,7.5,0.42,39,6152,0.81,15.2,14.5,23.3,5.8,,,,,
USC00211263,"CANBY, MN US",2013-03,,0,31,1,1,12,1,0.58,59,7512,1.39,2.5,21.1,29.4,12.8,,,,,
USC00211263,"CANBY, MN US",2013-04,,0,19,7,16,14,8,0.77,76,8403,3.67,31.1,35.3,43.2,27.4,,,,,
USC00211263,"CANBY, MN US",2013-05,,29,0,0,23,0,0,1.75,94,8722,4.45,0,55.7,65.1,46.3,,,,,
USC00211263,"CANBY, MN US",2013-06,,141,,,42,,,1.86,90,8810,6.91,,65.8,75.2,56.3,,,,,
USC00211263,"CANBY, MN US",2013-07,,375,,,46,,,1.28,92,12,3.64,,72.2,82.6,61.8,,,,,
USC00211263,"CANBY, MN US",2013-08,,566,,,52,,,0.9,94,26,1.75,,70.7,81.5,59.9,,,,,
USC00211263,"CANBY, MN US",2013-09,,642,,,35,,,0.63,93,106,1.85,,64.4,76.6,52.2,,,,,
USC00211263,"CANBY, MN US",2013-10,,646,0,0,26,0,0,1.5,81,698,3.04,0,46,54.7,37.3,,,,,
USC00211263,"CANBY, MN US",2013-11,,646,0,0,-1,0,0.6,0.08,59,1711,0.08,0.6,31.2,41.6,20.9,,,,,
USC00211263,"CANBY, MN US",2013-12,,646,29,7,-16,9,3,0.33,46,3426,1.09,13.5,9.7,18.9,0.4,,,,,
USC00211263,"CANBY, MN US",2014-01,,0,31,2,-21,6,2,0.16,44,5129,0.44,4.6,10.1,22.2,-2.1,,,,,
USC00211263,"CANBY, MN US",2014-02,,0,17,1,-13,3,1.3,0.15,46,6661,0.24,2,10.3,20.3,0.2,,,,,
USC00211263,"CANBY, MN US",2014-03,,0,10,3,-15,8,8,0.87,60,7888,2.1,20.5,25.4,35.7,15.1,,,,,
USC00211263,"CANBY, MN US",2014-04,,0,4,3,13,6,6,1.11,79,8603,3.24,9,41.2,51.6,30.7,,,,,
USC00211263,"CANBY, MN US",2014-05,,51,,,29,,,0.75,89,8924,2.84,,56.3,66.6,45.9,,,,,
USC00211263,"CANBY, MN US",2014-06,,147,,,46,,,1.58,88,8960,8.61,,67,76.7,57.3,,,,,
USC00211263,"CANBY, MN US",2014-07,,305,,,49,,,0.59,91,24,1.29,,69.3,79.5,59.1,,,,,
USC00211263,"CANBY, MN US",2014-08,,445,,,49,,,4.5,89,37,6.19,,69.1,78.9,59.2,,,,,
USC00211263,"CANBY, MN US",2014-09,,493,,,38,,,0.24,85,185,0.88,,61.7,72.3,51.1,,,,,
USC00211263,"CANBY, MN US",2014-10,,493,,,18,,,0.34,77,647,0.86,,50.1,61.5,38.7,,,,,
USC00211263,"CANBY, MN US",2014-11,,493,21,4,-11,6,3,0.35,58,1883,1.07,10,23.8,32.5,15.1,,,,,
USC00211263,"CANBY, MN US",2014-12,,493,20,2,-9,4,2.5,0.51,53,3197,0.88,4.3,22.6,29.4,15.8,,,,,
USC00211263,"CANBY, MN US",2015-01,,0,24,3,-12,3,2,0.15,47,4614,0.39,5.2,19.3,27.8,10.8,,,,,
USC00211263,"CANBY, MN US",2015-02,,0,8,3,-13,2,1,0.1,38,6122,0.39,3,11.1,21,1.3,,,,,
USC00211263,"CANBY, MN US",2015-03,,0,7,1,-9,3,2.5,0.14,77,7046,0.25,3,35.2,46.5,23.8,,,,,
USC00211263,"CANBY, MN US",2015-04,,0,0,0,19,0,0,0.65,81,7558,1.24,0,47.9,60.7,35.2,,,,,
USC00211263,"CANBY, MN US",2015-05,,19,0,0,31,0,0,1.9,84,7865,5.51,0,55.4,66.1,44.7,,,,,
USC00211263,"CANBY, MN US",2015-06,,127,0,0,48,0,0,2.54,96,7893,4.69,0,67.7,78.1,57.3,,,,,
USC00211263,"CANBY, MN US",2015-07,,345,0,0,48,0,0,1.24,93,18,3.53,0,71.4,82.7,60.2,,,,,
USC00211263,"CANBY, MN US",2015-08,,456,0,0,48,0,0,3.7,92,67,7.01,0,67.1,78,56.1,,,,,
USC00211263,"CANBY, MN US",2015-09,,550,0,0,32,0,0,0.77,89,166,1.73,0,64.8,76.5,53.2,,,,,
USC00211263,"CANBY, MN US",2015-10,,550,0,0,24,0,0,0.45,87,648,0.89,0,48.9,61.3,36.6,,,,,
USC00211263,"CANBY, MN US",2015-11,,550,0,0,9,0,0,0.6,74,1383,1.37,0,39.6,49,30.2,,,,,
USC00211263,"CANBY, MN US",2015-12,,550,22,4,-5,10,9.3,0.65,52,2556,1.74,25.1,26.1,32.4,19.8,,,,,
USC00211263,"CANBY, MN US",2016-01,,0,31,2,-15,7,1.8,0.15,42,4078,0.51,5.3,15.9,23.3,8.5,,,,,
USC00211263,"CANBY, MN US",2016-02,,0,27,4,-7,5,1.5,0.18,60,5259,0.46,5.5,24.3,31.4,17.2,,,,,
USC00211263,"CANBY, MN US",2016-03,,0,7,2,8,2,2,0.34,73,6091,1.21,4.1,38.2,48,28.3,,,,,
USC00211263,"CANBY, MN US",2016-04,,0,0,0,17,0,0,0.97,80,6664,1.8,0,45.9,57.2,34.6,,,,,
USC00211263,"CANBY, MN US",2016-05,,45,0,0,31,0,0,0.35,91,6884,1.66,0,59.4,70.5,48.2,,,,,
USC00211263,"CANBY, MN US",2016-06,,222,0,0,48,0,0,1.42,98,6909,2.55,0,70,82.4,57.7,,,,,
USC00211263,"CANBY, MN US",2016-07,,450,0,0,46,0,0,1.5,93,11,3.62,0,72,84,60,,,,,
USC00211263,"CANBY, MN US",2016-08,,627,0,0,51,0,0,1.65,94,24,6.12,0,70.5,80.9,60,,,,,
USC00211263,"CANBY, MN US",2016-09,,670,0,0,39,0,0,1,83,139,4.13,0,62.6,72.7,52.4,,,,,
USC00211263,"CANBY, MN US",2016-10,,670,0,0,30,0,0,1.43,76,606,2.28,0,49.9,60.9,38.9,,,,,
USC00211263,"CANBY, MN US",2016-11,,670,10,2,13,8,6,0.66,77,1289,1.96,8.2,42.2,51.3,33.2,,,,,
USC00211263,"CANBY, MN US",2016-12,,670,21,2,-21,13,10,0.75,43,2754,2.02,16.5,17.7,26.2,9.3,,,,,
USC00211263,"CANBY, MN US",2017-01,,0,30,3,-14,8,3,0.33,44,4227,0.75,6.4,17.5,24.2,10.8,,,,,
USC00211263,"CANBY, MN US",2017-02,,0,0,0,-2,0,0,0.05,64,5212,0.18,0,29.8,40.3,19.3,,,,,
USC00211263,"CANBY, MN US",2017-03,,0,7,2,-1,10,10,0.55,70,6274,0.69,11,30.7,40,21.5,,,,,
USC00211263,"CANBY, MN US",2017-04,,0,0,0,27,0,0,0.46,80,6836,1.7,0,45.6,55.7,35.5,,,,,
USC00211263,"CANBY, MN US",2017-05,,20,1,1,31,2,2,1.96,84,7119,4.5,2,56.5,66.7,46.4,,,,,
USC00211263,"CANBY, MN US",2017-06,,152,0,0,44,0,0,0.7,93,7162,2.13,0,68,80.1,55.8,,,,,
USC00211263,"CANBY, MN US",2017-07,,401,0,0,50,0,0,1.09,98,4,1.47,0,72.9,85.7,60,,,,,
USC00211263,"CANBY, MN US",2017-08,,475,0,0,51,0,0,2.37,87,22,9.31,0,66.8,76.7,56.9,,,,,
USC00211263,"CANBY, MN US",2017-09,,548,0,0,43,0,0,1.8,91,130,4.33,0,63.8,74.2,53.4,,,,,
USC00211263,"CANBY, MN US",2017-10,,551,0,0,19,0,0,1.15,78,593,2.57,0,49.9,60.9,39,,,,,
USC00211263,"CANBY, MN US",2017-11,,551,2,1,10,1,1,0.3,63,1562,0.3,1,32.7,42.4,23,,,,,
USC00211263,"CANBY, MN US",2017-12,,551,6,3,-21,4,3,0.16,53,2913,0.32,5,21.4,29.9,12.9,,,,,
USC00211263,"CANBY, MN US",2018-01,,0,15,2,-21,4,1,0.09,48,4423,0.3,2,16.3,26.5,6.2,,,,,
USC00211263,"CANBY, MN US",2018-02,,0,20,5,-10,14,7.9,0.4,46,5876,1.1,17.4,13.1,23.3,2.8,,,,,
USC00211263,"CANBY, MN US",2018-03,,0,29,4,8,13,12.6,1.14,46,6963,2.96,25.4,28.8,36.1,21.4,,,,,
USC00211263,"CANBY, MN US",2018-04,,0,21,5,9,24,23,1.94,73,7912,3.05,36.9,33.4,42.1,24.6,,,,,
USC00211263,"CANBY, MN US",2018-05,,127,0,0,30,0,0,0.35,100,8048,1.24,0,64.7,77.1,52.3,,,,,
USC00211263,"CANBY, MN US",2018-06,,304,0,0,53,0,0,1.59,97,8057,5.78,0,70.6,79.6,61.6,,,,,
USC00211263,"CANBY, MN US",2018-07,,525,0,0,54,0,0,1.21,93,4,4.14,0,72,82.1,61.9,,,,,
USC00211263,"CANBY, MN US",2018-08,,704,0,0,48,0,0,2.48,92,25,4.11,0,70.1,80.4,59.8,,,,,
USC00211263,"CANBY, MN US",2018-09,,783,0,0,32,0,0,2.14,95,187,5.15,0,62.2,72.2,52.2,,,,,
USC00211263,"CANBY, MN US",2018-10,,783,0,0,25,0,0,1.6,83,853,2.87,0,43.5,53.1,33.9,,,,,
USC00211263,"CANBY, MN US",2018-11,,783,4,1,2,3,2.5,0.5,58,2009,1.46,2.5,26.5,34.4,18.6,,,,,
USC00211263,"CANBY, MN US",2018-12,,783,21,4,-11,11,6,0.84,48,3274,1.9,15,24.2,31.5,16.9,,,,,
USC00211263,"CANBY, MN US",2019-01,,0,31,5,-28,14,6,0.46,48,4929,0.97,16,11.6,20.1,3.1,,,,,
USC00211263,"CANBY, MN US",2019-02,,0,28,9,-17,27,5,0.45,37,6610,1.73,25.4,4.9,12.8,-2.9,,,,,
USC00211263,"CANBY, MN US",2019-03,,0,30,2,-15,37,10,1.54,62,7845,3.1,14.5,25.2,33.7,16.6,,,,,
USC00211263,"CANBY, MN US",2019-04,,0,7,2,18,17,10,1.03,82,8470,3.68,17,44.2,53.2,35.1,,,,,
USC00211263,"CANBY, MN US",2019-05,,5,0,0,30,0,0,1.75,85,8862,6.03,0,52.5,62.9,42.2,,,,,
USC00211263,"CANBY, MN US",2019-06,,144,0,0,45,0,0,0.84,93,8893,2.67,0,68.6,79.6,57.5,,,,,
USC00211263,"CANBY, MN US",2019-07,,386,0,0,52,0,0,3.1,94,3,7.99,0,72.7,82.3,63.2,,,,,
USC00211263,"CANBY, MN US",2019-08,,505,0,0,49,0,0,0.53,88,17,2,0,68.4,78.2,58.6,,,,,
USC00211263,"CANBY, MN US",2019-09,,588,0,0,38,0,0,2.19,88,115,5.43,0,64.5,74.2,54.8,,,,,
USC00211263,"CANBY, MN US",2019-10,,589,0,0,17,0,0,1.05,86,778,3.42,0,43.6,52.1,35.1,,,,,
USC00211263,"CANBY, MN US",2019-11,,589,4,2,2,4,2.5,0.25,53,1833,0.72,3.8,29.9,38.2,21.5,,,,,
USC00211263,"CANBY, MN US",2019-12,,589,31,5,-7,15,10,0.7,46,3193,2,19,21.1,28.3,13.9,,,,,
USC00211263,"CANBY, MN US",2020-01,,0,31,3,-14,23,7,0.43,40,4688,1,14.5,16.8,24.3,9.2,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1950-01,,0,29,5,-23,10,4.8,0.4,34,4974,1.38,16.7,3,12.7,-6.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1950-02,,0,28,0,-20,10,0.9,0.18,39,6411,0.28,1.3,13.7,24.9,2.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1950-03,,0,29,2,-16,8,3,0.34,48,7647,1.25,5.5,22.4,30.8,14,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1950-04,,0,11,4,11,5,5.5,0.49,65,8579,2.2,11.9,33.9,41.5,26.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1950-05,,13,,0,30,,0,0.77,86,8953,3.43,0,53.4,63.1,43.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1950-06,,155,0,0,42,0,0,0.39,94,9013,1.1,0,67.7,79.5,55.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1950-07,,298,0,0,45,0,0,0.52,90,15,1.71,0,69.1,79.8,58.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1950-08,,404,0,0,42,0,0,0.12,97,82,0.38,0,66.3,78.3,54.2,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1950-09,,417,0,0,39,0,0,0.85,83,208,2.46,0,61.2,72.4,50.1,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1950-10,,420,0,0,27,0,0,1.87,77,624,2.87,0,51.7,61.8,41.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1950-11,,420,,1,-11,,2.1,0.36,62,1771,1.1,3.8,26.8,34.6,19,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1950-12,,420,,,-16,,,0.25,40,3372,1.13,,11.5,19,4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1951-01,,0,,0,-32,,0,0.18,37,5049,0.24,5,7.1,15.7,-1.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1951-02,,0,,1,-28,,1.5,0.15,40,6338,0.3,1.5,13.7,23,4.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1951-03,,0,,,-9,,,0.79,42,7648,3.42,,19.8,28.2,11.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1951-04,,0,,0,22,,0.2,0.15,81,8380,0.56,0.4,40.6,48.7,32.5,,,,,
